county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Burlington,Burlington City 1-2 - Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City Ward 1 Mail-In Bal,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City Ward 1 Provisiona,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 2-1- Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 2-2 - Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 2-3 - Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City Ward 2 Mail-In Bal,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City Ward 2 Provisiona,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 3-1- Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 3-2 - Polling Place,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 3-3 - Polling Place,President,,La Riva/Puryear,,1,,,
Burlington,Burlington City Ward 3 Mail-In Bal,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City Ward 3 Provisiona,President,,La Riva/Puryear,,0,,,
Burlington,Burlington City 4-1- Polling Place,President,,La Riva/Puryear,,1,,,
